result,評価項目,評価表現,評判情報
"",重量,がありますが,重量がありますが、高貴な重みがしてたまらないです。
"",重量,があり,にもかかわらず、適度な重量があり、撮影しやすいです。
"",重量,があっても,もう少し重量があってもいいかな。
"",重量,はありますが,確かに重量はありますが、胴が意外に細く、私の手にはピッタリフィットで、取り回しは楽です。
"",重量,がある,なんといっても重量がある。
"",重量,があるので,スリムな筺体で案外軽そうに見えますが油断していると重量が少しばかりあるので注意が必要です。
"",重量,はしました,初めから縦位置グリップがあるタイプが欲しかったのと、飼ってる犬が14kgあって抱きかかえる事に慣れているので、重量は「軽いな」って第一印象から5としました。
"",重量,はありますが,ホールド感___重量はありますが一般男子であれば、かえって安定感を覚えると思います。
"",重量,があっても,2.ホールドがよく重量があっても不思議と重く感じない。
"",重量,のある,その分、重量のあるレンズに負けないボディであるのも確かです。
"",重量,はありますが,重量は345gと結構ありますが、大口径高性能レンズの割に比較的コンパクトといえますが、フード組込のためか、キャップに厚さがあり、使用中の格納場所に問題があります。
"",重量,を考えると,他社のF2.8通しレンズの重量を考えると、むしろ軽い方ですし。
"",重量,があり,適度な重量がありしっかりつかめます。
"",重量,があるので,ただレンズの重量があるので重く感じますがこの携帯性を考えたら小さな悩みです。
"",重量,があるので,・大きくて結構重量があるので、特にフード逆付け状態でバッグから取り出すときに手が滑って落としそうになることがあります。
"",重量,はありますが,さすがに重量はありますが、カメラに装着しますといいバランスになります。
"",重量,になります,これに24−70mmをつけたら2．3キロ近い重量になります
"",重量,のある,元々重量のある機種だから、しっかりホールドしないとブレる。
"",重量,はありますが,重量はそこそこありますが、縦位置グリップ装着の40Dとのバランスは良好です。
"",重量,はありますが,多少の重量はありますが、目的を持って他のレンズを持ち出す以外には、この1本のみで出かけられるため特に気になることはありません。
"",重量,のある,当時の標準レンズは20Dには17−5、5DにはEF24−70mmF2．8Lでしたが、重量のある5Dに24−70は重いため持って出る機会が減り、必然的に17−85+20Dが主力となっていました。
"",重量,は感じますが,重量は40Dにつけた場合、多少レンズよりに重量を感じますが、それほど気になりません。
