result,評価項目,評価表現,評判情報
"",信頼性,はありますが,使用中不具合には会っていないので信頼性はありますがスピードがネックになり今は殆ど使用していません
"",信頼性,はありましたが,信頼性はF30と使い始めた初期にデータが記録されていないことがありましたがF30のエラーかもしれないのでこれも保留。
"",信頼性,はしましたが,使用期間が短いので信頼性は無評価としましたが、特に問題はないと思います。
"",信頼性,を持った,エントリーモデルとしては十分すぎるほどの機能と信頼性を持った機種です。
"",信頼性,の高い,電源スイッチにロックボタンを設けるなど不用意な操作ミスを防げる信頼性の高い操作系を持ちます(最初は冗長性の高さに戸惑いや不親切さを感じるかも知れませんが、私は慣れました)が、洗練された操作性とは少し違うようにも感じます。
"",信頼性,があるので,HDVの保存性や信頼性があるので、映像のバックアップの為に、将来はBDなどに記録してもテープはそのまま保存して置けば安心かなと思っています。
"",信頼性,があります,動体へのサーボの食いつきとか、シッカリした剛性とか、使っていて安心してカメラ任せに出来る信頼性があります。
"",信頼性,の高い,それらはもとより、NIKONという世界一ともいえる信頼性の高いボディを手に入れたことでも実現したことと感じます。
"",グリップ感,がいいです,カメラ本体の作りは、手持ちしたときのグリップ感がとてもいいです。
"",グリップ感,が良い,全体的には重さも感じが良くグリップ感が非常に良い。
"",グリップ感,がイマイチ,・デザイン的には見た目は良ですが、ボデイの質感とかグリップ感がイマイチ。
"",グリップ感,がいい,ファイダーがないので高さがなく、厚さが多少あるのでグリップ感がいい。
"",グリップ感,も良い,ふんだんに使われたラバー素材のおかげでグリップ感もとても良い。
"",グリップ感,が欲しかった,・機能の問題ではないが、F6に感じるようなしっとりしたグリップ感が欲しかった。
"",グリップ感,も良い,小型軽量だが軽すぎることは無く、グリップ感も良い。
"",グリップ感,はありません,縦、横のグリップ感は今までと違和感がありません。
"",グリップ感,はいいですね,グリップ感は横位置はいいですね。
"",グリップ感,も良いです,持った感じ、グリップ感もなかなか良いです。
"",グリップ感,は良いです,グリップ感は良いです。
"",グリップ感,は思います,グリップ感はD3の方が良いように思います。
"",グリップ感,が悪い,悪い点液晶画面の中に埃が入る(防塵対策)バッテリグリップのグリップ感が悪い
