result,評価項目,評価表現,評判情報
"",持ち,もいいです,使いやすいし、電池の持ちもいいです。
"",持ち,が悪い,短所は、電池の持ちが悪い。
"",持ち,がいい,4.バッテリーも小さい割に持ちがいい。
"",持ち,はありません,その点において、駆動メカの少ないこの製品はとても小さくてバッテリーの持ちは問題ありません。
"",持ち,が悪い,唯一の弱点は、バッテリーの持ちが悪いところだが、常時、バッテリーは予備を3個持っているので全く問題は無い。
"",持ち,は良いですね,デザインは可も無く不可も無くといった感じ画質はマイルドすぎる気がしてレタッチソフトでレベル補正などしないと満足できませんが設定を変えればいいのかもしれないこの辺は好みの問題かも操作性もメニュー設定など癖が無くて良いです液晶は応答性が悪い感じがしますが、大きくて見やすいので良しバッテリーの持ちは良いですね300枚以上撮れます一応予備バッテリーを買いましたが出番は無いかも携帯性も一眼などと比べれば小振りなので良し機能性は文句の付け様が無いですねさすがパナホールド感も良いですね動画は撮ってないのでわかりません他にC5を持っているので使わないかも使ってみて、とても満足しました発売まで待ったかいがありましたこれからもっともっとFZ7で写真を撮って楽しんでいきたいですね
"",持ち,が良い,・バッテリーの持ちが良い
"",持ち,は良いですね,バッテリーの持ちは良いですね。
"",持ち,がよい,・バッテリーの持ちがよい。
"",持ち,がよい,総合的には、コンパクトなこと、バッテリーの持ちがよいことが印象的で、家族旅行ではとても良かったと思います。
"",持ち,が良い,・バッテリーの持ちが非常に良い。
"",持ち,が悪い,そして最大の欠点が電池の持ちが悪い事です。
"",持ち,が悪い,改善してほしい点・バッテリの持ちが悪い。
"",持ち,が悪い,バッテリーの持ちが悪い事。
"",持ち,が悪い,しかし一番悪いところはバッテリーの持ちが悪い事。
"",持ち,は良いです,バッテリーこまめにON-OFFを切り替える割には持ちは良いです。
"",持ち,が悪い,○電池の持ちが悪い
"",持ち,も良いので,総合的にコンデジとしては携行製がよく使う場所も選ばないし、画像の色あいも綺麗だし、バッテリーの持ちも良いのでとても満足です。
"",持ち,も思います,バッテリーの持ちも良くハードユーザーに最適機種だと思います。
"",持ち,が悪い,・バッテリーの持ちが悪い。
"",持ち,が良い,5．電池の持ちが良い点
"",持ち,が感じます,バッテリーに関してはエネループ4本を同時購入し、これから何度も使用できるほか、非常にバッテリーの持ちがいいように感じます。
"",持ち,が良い,5．小さいバッテリーの割には持ちが良い。
"",持ち,が良い,電池の持ちが結構良い
"",持ち,が悪い,バッテリーが専用タイプで、持ちが悪い。
"",持ち,も良好です,◎電池の持ちも良好です。
"",持ち,がいいと,充電池EN-EL5は、持ちがいいと思います。
"",持ち,が悪い,只、D70に比べてバッテリーの持ちが全然悪い。
"",持ち,が悪い,2.バッテリーの持ちが悪い。
"",持ち,がありません,ただし、小型機に大型液晶や手ぶれ補正を組み込んだためか、バッテリーの持ちがよくありません。
"",持ち,がいい,ですが、他のデジ一でD300よりも電池の持ちがいいカメラもあるということなので評価は4とします。
"",持ち,が良い,-電池の持ちが良い(というか、残念ながらD200が悪すぎた)
"",持ち,が良い,バッテリーの持ちが良い。
"",持ち,は良い,・バッテリーの持ちはD200より良い。
